"","BTC","ORO","SP500","EURO","NIKKEI","IRX","VIX"
"2018-07-06",0.00516200231136565,-0.00159726349356326,0.00844551760058021,0.00219759645674777,0.01112967124382,1.90499997138977,13.3699998855591
"2018-07-09",-0.00475448700743009,0.0024368812775597,0.00878429078534193,0.00345928044047916,0.0120456353066629,1.91499996185303,12.6899995803833
"2018-07-10",-0.0630271670534501,-0.0018481290459551,0.00346724931882214,0.00371231497185676,0.00654076808357829,1.93499994277954,12.6400003433228
"2018-07-11",0.0101787118798935,-0.0109059788076706,-0.00711948637191639,-0.014780568510508,-0.0119958418402426,1.91999995708466,13.6300001144409
"2018-07-12",-0.0262857672405943,0.00415658121242934,0.00871099158017152,0.00673864849674644,0.0115934663762669,1.92799997329712,12.5799999237061
"2018-07-13",0.00148228950784102,-0.00441161865735573,0.00107865553660869,0.00262319264677302,0.0182827838119231,1.92799997329712,12.1800003051758
"2018-07-16",0.0583477416652141,-0.000510270105130495,-0.00102866462089857,-0.0015817678212926,0,1.93799996376038,12.8299999237061
"2018-07-17",0.082432864580209,-0.010862735754726,0.00396582434344328,0.00243823309108393,0.00441596514867015,1.97500002384186,12.0600004196167
"2018-07-18",0.00677110619749222,0.000257954167724783,0.00215818207673735,0.00794523733289942,0.00425706430551109,1.96000003814697,12.1000003814697
"2018-07-19",0.0129510384875573,-0.00430812324528596,-0.00396082684904897,-0.0038639480460354,-0.0012954566392267,1.94799995422363,12.8699998855591
"2018-07-20",-0.0152125001623808,0.00645524482630844,-0.000948897771274382,-0.0033498058241328,-0.00293863237758352,1.93299996852875,12.8599996566772
"2018-07-23",0.0386865643344496,-0.00481594983509481,0.00183636234323092,-0.00172979829342168,-0.0133449806205856,1.91999995708466,12.6199998855591
"2018-07-24",0.0884546416030787,0.000344776036595107,0.0047695188860537,0.00843553825088073,0.00505441407454832,1.96000003814697,12.4099998474121
"2018-07-25",-0.0292546904172202,0.00550018047205469,0.00906043507037246,-0.00427521376881046,0.00459923917956928,1.95299994945526,12.289999961853
"2018-07-26",-0.0284914186569747,-0.00782971239395369,-0.00303690274886748,0.0116973976146397,-0.00121151260166208,1.94500005245209,12.1400003433228
"2018-07-27",0.0264872615735232,0.00051817953131561,-0.0065838346448448,0.00509347362197055,0.00555771486746615,1.94500005245209,13.0299997329712
"2018-07-30",-0.00463201261925228,-0.00155521288098992,-0.00577078931558717,-0.00422470809224862,-0.00742023281640769,1.94500005245209,14.2600002288818
"2018-07-31",-0.0501379418819976,0.00293556020503072,0.00487283721930254,0.00374547357331778,0.000393842259358124,1.98500001430511,12.8299999237061
"2018-08-02",-0.00760404211125731,-0.00539932302987545,0.00491434958220882,-0.016092539852659,-0.0103480337231936,1.9650000333786,12.1899995803833
"2018-08-03",-0.0176999469742469,0.00348676726095398,0.00463343206534805,0.00379479213997413,0.000561768848502453,1.96000003814697,11.6400003433228
"2018-08-06",-0.0166448703488093,-0.0051471986083893,0.00353198265080135,0.000258451123560377,-0.000793177191420469,1.96800005435944,11.2700004577637
"2018-08-07",-0.0289959530864028,0.00227148891058704,0.00282020174648601,0.00603066021051823,0.00688157303011216,2.00799989700317,10.9300003051758
"2018-08-08",-0.0685348238477204,0.00278873665892387,-0.000262414393294996,-0.00307804340511453,-0.000813546156665623,2.00799989700317,10.8500003814697
"2018-08-09",0.0407745730135645,-0.00148056458319701,-0.00144271467704016,0.000151632979163097,-0.00202993793270245,2.00500011444092,11.2700004577637
"2018-08-10",-0.0601642760359624,-0.000435822892281834,-0.00713931226324505,-0.0196092510456225,-0.0133781128510826,2,13.1599998474121
"2018-08-13",-0.00398092445461451,-0.0151990920233818,-0.0040140376659803,-0.00485670787447923,-0.0199596843997938,1.99500000476837,14.7799997329712
"2018-08-14",-0.0156613063294788,0.000973327608103425,0.00636893001641781,-0.0000703874514442759,0.0225574281447756,2.03299999237061,13.3100004196167
"2018-08-15",0.0173985933395429,-0.0167666215759308,-0.00763120858137878,-0.0148808875332431,-0.00681593078354048,2.01999998092651,14.6400003433228
"2018-08-16",0.0041460856161688,-0.000809788760923524,0.00788821455263822,0.005486422444692,-0.000548768792461019,2.01500010490417,13.4499998092651
"2018-08-17",0.0380832782083367,0.00922820506686595,0.0033176063752629,-0.00136882243059944,0.00352395924851656,1.99500000476837,12.6400003433228
"2018-08-20",-0.0308329084674419,0.00498181965089106,0.00242507490212862,0.00612715842687095,-0.00321034020719324,1.99300003051758,12.4899997711182
"2018-08-21",0.0281687613599324,0.00292405687051911,0.00206639995462687,0.00528704194480589,0.000933411200021439,2.03500008583069,12.8599996566772
"2018-08-22",-0.0174191289226933,0.00220955507648135,-0.000398231054243858,0.00249421067914035,0.00640706563529569,2.03500008583069,12.25
"2018-08-23",0.0245016820682409,-0.00949135368673026,-0.00169269392353488,-0.000269005032116354,0.00215617224129261,2.03299999237061,12.4099998474121
"2018-08-24",0.0279282300110975,0.0173180393579964,0.0061797059282851,0.0023894534858826,0.00848430916080467,2.04800009727478,11.9899997711182
"2018-08-27",0.0261023761987218,0.00375950323266405,0.00764114140711047,0.00830113754667039,0.00871657271872373,2.05999994277954,12.1599998474121
"2018-08-28",0.0302778097129153,-0.00797302200662653,0.000269242077598264,-0.00244509240584456,0.000606408032520989,2.07800006866455,12.5
"2018-08-29",-0.00694595184708469,0.00456378402562496,0.00568524246891222,0.0024797771919598,0.00152206392879961,2.07999992370605,12.25
"2018-08-30",-0.00982942079998317,-0.00491571888392084,-0.00444017204445846,-0.00730058564434088,0.000930899357378223,2.05800008773804,13.5299997329712
"2018-08-31",0.00846907201925262,-0.00114459402806233,0.000134468467305027,-0.0111638622816344,-0.000190210676192848,2.0550000667572,12.8599996566772
"2018-09-04",0.0138973706767107,-0.00512279714908015,-0.00165569204887905,-0.0105503010031107,-0.000461651132782848,2.06800007820129,13.1599998474121
"2018-09-05",-0.0804178163774729,0.00344751183134839,-0.00280706280126619,-0.0131058414667979,-0.00512704879667503,2.08999991416931,13.9099998474121
"2018-09-06",-0.0395878380572583,0.00193953353678733,-0.00365899103661871,-0.00595024293716762,-0.0041221785064014,2.07999992370605,14.6499996185303
"2018-09-07",-0.00955669816881866,-0.00273402783307741,-0.00221579789501369,-0.000786074372074452,-0.00807589638697692,2.08800005912781,14.8800001144409
"2018-09-10",0.00456676220536423,-0.000706792407982881,0.00189602821469315,0.00482229907923148,0.00295564559949568,2.08299994468689,14.1599998474121
"2018-09-11",-0.00134377807375152,0.000618453825206977,0.00373286568971487,0.000718895787020557,0.012949292289095,2.10800004005432,13.2200002670288
"2018-09-12",0.00482911210306192,0.0083557102600631,0.000356608349894039,0.00450124302162891,-0.00265434256571062,2.10500001907349,13.1400003433228
"2018-09-13",0.0257235165548657,-0.00359756481694085,0.00526835215939148,0.00212598768215955,0.00954136032252428,2.09299993515015,12.3699998855591
"2018-09-14",-0.000706076865649052,-0.00652622033375128,0.00027544390076617,0.00327926115699206,0.0119066511397055,2.1029999256134,12.0699996948242
"2018-09-19",0.00426634570621331,0.0038711539862426,0.00125248803317213,0.00300284679289931,0.0107014868450577,2.11999988555908,11.75
"2018-09-20",0.0187539037316853,0.00341880148979001,0.00781001418532856,0.010207321598811,0.000101807226865702,2.11800003051758,11.8000001907349
"2018-09-21",0.0324866657518861,-0.00684933129143861,-0.000368600937006747,0.00810370964505225,0.00820282554056462,2.12299990653992,11.6800003051758
"2018-09-26",0.00749992262533716,-0.00529333800593523,-0.00329469968115959,0.0039019485514924,0.00389916705624849,2.16000008583069,12.8900003433228
"2018-09-27",0.0275986920872473,-0.00888499823612587,0.00275947622851103,0.00483519231016238,-0.00991211146700266,2.14000010490417,12.4099998474121
"2018-09-28",-0.00489760176174414,0.00631645770822864,-0.000006870144138027,-0.0147732754947043,0.0134943850096576,2.15000009536743,12.1199998855591
"2018-10-01",-0.00543920393591435,-0.00168643753511777,0.00363449234219804,0.00439136792375017,0.00519875570449102,2.15499997138977,12
"2018-10-02",-0.00509977264562878,0.0114822232871186,-0.000396768910278844,-0.00739952436156166,0.00102478287687546,2.17499995231628,12.0500001907349
"2018-10-03",-0.00819539381745749,-0.0039597445009818,0.000711266736718841,0.00485395407794975,-0.00659998215944668,2.17000007629395,11.6099996566772
"2018-10-04",0.0113310353009695,0.000528913080508175,-0.00820303542101009,-0.00896684219914334,-0.00562910292368279,2.17000007629395,14.2200002670288
"2018-10-05",0.00693834885532318,0.00281590898671258,-0.00554331458462265,-0.00879989964975358,-0.00803610229300489,2.16499996185303,14.8199996948242
"2018-10-10",-0.00863471012793582,0.00248358105841628,-0.0334163890426016,-0.0166623128853516,0.0015603239897608,2.22000002861023,22.9599990844727
"2018-10-11",-0.0512953821446231,0.0253665448948759,-0.0207875799725414,-0.0178229425432956,-0.0397119974873661,2.21499991416931,24.9799995422363
"2018-10-12",0.00292715981678349,-0.00476166794917443,0.0141062354083763,-0.00461617086658883,0.00458428937601418,2.21799993515015,21.3099994659424
"2018-10-15",0.0474363336055337,0.0066600309479794,-0.00592248229130021,0.0049838520733303,-0.0188307722685135,2.23000001907349,21.2999992370605
"2018-10-16",-0.0000652144617774297,-0.00172559961377594,0.021267828034901,0.0145247065718017,0.0124024837530037,2.25999999046326,17.6200008392334
"2018-10-17",-0.00786572755709258,-0.0000863779616153693,-0.000252694262664832,-0.00438741874408066,0.0128610098469277,2.25999999046326,17.3999996185303
"2018-10-18",-0.0104016736956893,0.00112206868560616,-0.0144964905753406,-0.00975735065002326,-0.008042323893239,2.25500011444092,20.0599994659424
"2018-10-19",-0.001746206565306,0.00077613048492875,-0.000361235135279969,-0.000239791454051286,-0.00557998384646829,2.25999999046326,19.8899993896484
"2018-10-22",0.000741748719899959,-0.00258935972551999,-0.00430879709647769,-0.00647722040734777,0.00366538239807745,2.25799989700317,19.6399993896484
"2018-10-23",-0.00176193976428607,0.00585956273387644,-0.00552707618069448,-0.0155270575935944,-0.0270731559945254,2.28999996185303,20.7099990844727
"2018-10-24",0.00309902499776449,0.00231713700692904,-0.0313507738611403,-0.00338364426055371,0.0036461182926093,2.28500008583069,25.2299995422363
"2018-10-25",-0.00301412638708776,-0.00223120431053125,0.0184537179787139,0.0108249780422902,-0.0379404787362709,2.27999997138977,24.2199993133545
"2018-10-26",-0.000237824771618378,0.00317361093310708,-0.0174791380100032,-0.00936938182075409,-0.00396345678204213,2.27300000190735,24.1599998474121
"2018-10-29",-0.0239905434703136,-0.00394713997893259,-0.00658120829519415,0.00637223559136579,-0.00164399805555426,2.25999999046326,24.7000007629395
"2018-10-30",0.000258964188644129,-0.00439442786784827,0.0155453229718781,-0.00247539789869933,0.0144339179613802,2.28299999237061,23.3500003814697
"2018-10-31",-0.00263362694459168,-0.00562895197466684,0.0107928787545708,0.0158814957873101,0.021356085946282,2.27800011634827,21.2299995422363
"2018-11-01",0.00947909029634708,0.0127708676355036,0.0105024988685294,0.00209317297500711,-0.0106774979082704,2.26999998092651,19.3400001525879
"2018-11-02",0.00167005722226321,0.000171504394844035,-0.00633672105588001,0.00317824079307094,0.025314039091219,2.27300000190735,19.5100002288818
"2018-11-05",0.00680386927764154,-0.00240321782613595,0.00558469369719461,0.00092049332335975,-0.0156165034722537,2.26799988746643,19.9599990844727
"2018-11-06",0.00642043491036581,-0.00283982657917381,0.00623978774440825,-0.00309744075909002,0.0112953834560514,2.30999994277954,19.9099998474121
"2018-11-07",0.0106427874574742,-0.0000861993040874864,0.0209870785607738,0.0120058809422012,-0.00280100774902614,2.30999994277954,16.3600006103516
"2018-11-08",-0.0117716614744143,-0.00215693973131259,-0.00251206898849077,-0.0026403874952905,0.0179988999159946,2.30299997329712,16.7199993133545
"2018-11-09",-0.0106081363243149,-0.0112916635360456,-0.0092415859153725,-0.00250811773553217,-0.0105805588588783,2.29999995231628,17.3600006103516
"2018-11-12",-0.00625855744520543,-0.00718859648267856,-0.0198981509854681,-0.0110251061056292,0.00088188692478397,2.29999995231628,20.4500007629395
"2018-11-13",-0.00185060252226776,0.000351805827216722,-0.0014830188221735,0.00957803503296084,-0.0208427307173871,2.29500007629395,20.0200004577637
